file_key,target,hemisphere,neuron,firing_rate,burst_index,cv,burst_durations,spike_power
neuron_118,GPi,R,HFD,103.19846910880264,2.6225288934171633,0.43434343434343436,"(0.242, 0.0, 0.11720000000000004, 0.13799999999999996)","(-13.002796838932477, -15.122224811032911, -14.40898746031058, -12.625777505589157)"
neuron_119,GPi,L,HFD,71.01925166139783,3.5542433190861193,0.46774193548387094,"(0.17036363636363652, 0.1280000000000001, 0.1932631578947369, 0.17157142857142832)","(-13.251345812904628, -13.712743030658823, -14.286321586954667, -13.417890793329278)"
neuron_120,GPi,R,BOR,78.49523749941349,2.629605080264209,0.5076923076923077,"(0.0, 0.172, 0.13533333333333308, 0.12763636363636358)","(-13.512189307739948, -15.298654368837376, -14.184461673413239, -13.336421727499605)"
neuron_121,GPi,R,BOR,52.55080986278759,3.045049534885008,0.5741758241758241,"(0.0, 0.0, 0.1369999999999998, 0.1248)","(-12.852459159936355, -11.31187861065035, -12.374717331179816, -11.410568731764934)"
neuron_122,STN,R,SNr,112.89263493293723,2.302728062023502,0.29213483146067415,"(0.17799999999999994, 0.19599999999999995, 0.15640000000000012, 0.14815384615384605)","(-13.760837214489971, -15.462636248469426, -11.935961333770697, -11.362501642224299)"
neuron_123,STN,R,SNr,115.9329594595679,2.2919951698881373,0.27586206896551724,"(0.16320000000000007, 0.14760000000000012, 0.19487500000000013, 0.1740999999999998)","(-14.199942246793242, -15.811884823824167, -11.965373826437226, -12.532656075362)"
neuron_124,STN,R,STN,54.44106011273326,3.795800407013244,0.6359447004608295,"(0.0, 0.0, 0.1313333333333333, 0.1224000000000002)","(-12.806616829216107, -13.806831964702663, -15.206318617233768, -15.09665555697772)"
neuron_125,STN,L,STN,73.5131586879492,3.6494691719093226,0.3080357142857143,"(0.30125000000000024, 0.26819999999999955, 0.17537142857142857, 0.14650000000000007)","(-15.676739770314292, -16.251005275687415, -11.922140745446788, -17.007513565625466)"
neuron_126,STN,R,SNr,127.35025613141401,1.8934815641652294,0.3416666666666667,"(0.0, 0.0, 0.0, 0.0)","(-14.025326917263715, -14.475226123460887, -12.778366649191234, -13.397218899437044)"
neuron_127,STN,R,SNr,80.89638765920193,2.2858257977054826,0.30857142857142855,"(0.2140000000000004, 0.0, 0.14533333333333331, 0.0)","(-12.19902103077165, -15.209008698074683, -14.163008683774285, -14.20749767767525)"
neuron_128,STN,R,STN,51.275543232333334,4.160160808329129,0.5261845386533666,"(0.27771428571428547, 0.26963636363636356, 0.19407999999999997, 0.1775555555555557)","(-11.790347899664262, -13.041704149871261, -11.852418415073497, -13.825010949526309)"
neuron_129,STN,L,SNr,99.69660169854954,2.342175782028245,0.3146853146853147,"(0.0, 0.0, 0.0, 0.0)","(-13.103321351636625, -15.748705826411847, -15.002945882078587, -14.082014506432671)"
neuron_130,STN,L,SNr,105.16058200854141,1.9387846743417778,0.3115942028985507,"(0.25, 0.0, 0.0, 0.11933333333333336)","(-11.925295615707437, -16.087757220033353, -14.970822300372227, -14.111151437713424)"
neuron_131,STN,R,STN,68.65838690411809,4.816825398898877,0.5813953488372093,"(0.19066666666666623, 0.15400000000000058, 0.14549999999999993, 0.14527272727272725)","(-11.901883730593731, -14.32592909757461, -12.016972792535743, -12.877057021406085)"
neuron_132,STN,L,STN,62.81579525483304,2.707758881132953,0.5348837209302325,"(0.38799999999999957, 0.18599999999999994, 0.14199999999999946, 0.11400000000000032)","(-10.235933868098648, -14.555745572892203, -14.964543351243638, -14.456991220074105)"
neuron_133,STN,L,STN,65.7508183878459,3.923139644276533,0.45365853658536587,"(0.2352222222222219, 0.17360000000000006, 0.16095238095238104, 0.16782608695652187)","(-10.951976740119235, -15.058869521413884, -15.390713888791263, -14.881767383935259)"
neuron_134,STN,R,SNr,97.47764043814692,2.272102094250276,0.21739130434782608,"(0.16099999999999998, 0.0, 0.1990000000000001, 0.10399999999999987)","(-11.850728196154188, -14.424872565946245, -14.55184376121348, -13.764323217481124)"
neuron_135,GPi,R,HFD,107.27871094584776,3.57534569168502,0.4153846153846154,"(0.23808695652173908, 0.18705882352941156, 0.16671428571428565, 0.1474838709677419)","(-11.347494633099194, -13.219959722782482, -14.079088484646569, -15.42694423711767)"
neuron_136,GPi,L,HFD,64.95186997001736,4.509826226689534,0.5319148936170213,"(0.23492307692307696, 0.16171428571428556, 0.14010526315789493, 0.14171428571428568)","(-11.124323813375657, -13.77939467958694, -13.067700797327834, -13.623594244601007)"
neuron_137,GPi,L,HFD,90.82540656643141,3.2282837462756,0.4,"(0.2719999999999998, 0.17200000000000004, 0.12849999999999961, 0.11599999999999999)","(-10.756986546399858, -12.982612216323538, -13.090124744953744, -13.229418869644004)"
neuron_138,GPi,R,HFD,98.81550950034135,2.851529408416188,0.3924050632911392,"(0.2341428571428574, 0.197, 0.15434782608695655, 0.16063999999999992)","(-12.615387437109371, -12.732415847793796, -14.22520347296577, -14.14365727018845)"
neuron_139,GPi,L,HFD,81.08260290170611,3.6971552691592438,0.4444444444444444,"(0.344, 0.22933333333333353, 0.1568000000000001, 0.1512)","(-9.656473540648587, -11.135502814194648, -14.84884919955018, -13.904335601831084)"
neuron_140,GPi,R,HFD,94.43007491972887,3.455204108496684,0.4594594594594595,"(0.15799999999999992, 0.0, 0.11399999999999988, 0.1460000000000001)","(-11.89126153930596, -13.49361854657747, -14.536257313182109, -12.337300180349748)"
neuron_141,GPi,R,HFD,111.23161903801045,2.2735599685461403,0.37662337662337664,"(0.1726666666666663, 0.0, 0.11899999999999988, 0.15181818181818185)","(-11.048649560935932, -13.516218952691867, -14.857430968396002, -13.180984278969772)"
neuron_142,GPi,L,HFD,71.81267730871829,3.4904826216471734,0.4489795918367347,"(0.17000000000000046, 0.1630000000000001, 0.1760000000000003, 0.14914285714285708)","(-13.444682162391594, -13.917853786832698, -15.118650083506369, -14.01247491455611)"
neuron_143,GPi,R,BOR,43.65505208675529,3.2846145074836124,0.622107969151671,"(0.2506666666666663, 0.2284999999999997, 0.139111111111111, 0.20614285714285713)","(-14.67931627368548, -14.144146443146985, -11.672641829048658, -9.704886140966037)"
neuron_144,GPi,L,BOR,40.796183582826124,3.7960157286562675,0.5825242718446602,"(0.1853333333333338, 0.12199999999999989, 0.1380000000000001, 0.13100000000000012)","(-11.858102062952563, -14.854859399751986, -13.486889747720285, -13.551705788927553)"
neuron_145,STN,R,STN,59.605927201684786,3.932878317032431,0.5339805825242718,"(0.20150000000000023, 0.21424999999999977, 0.16884210526315793, 0.20170491803278684)","(-13.95068772857066, -13.844131274684411, -13.030360157776666, -12.399450799425711)"
neuron_146,STN,L,SNr,86.18961715774705,1.9874447506522013,0.32367149758454106,"(0.0, 0.0, 0.0, 0.13100000000000045)","(-15.239635775246628, -15.102392059821215, -13.591269630732835, -13.028563193822496)"
neuron_147,STN,R,STN,41.019266625233065,5.221140878639347,0.6244541484716157,"(0.23600000000000002, 0.15399999999999997, 0.0, 0.0)","(-11.027638714187862, -11.544004837032276, -14.310719272264905, -10.584381628501223)"
neuron_148,STN,L,STN,33.4033682413578,6.94491672499816,0.6774193548387096,"(0.3108333333333335, 0.2829333333333334, 0.18153846153846176, 0.16108695652173924)","(-10.659909999061552, -11.662346475747132, -12.545082572089981, -13.224523059092398)"
neuron_149,STN,L,SNr,101.95771849245904,2.905292453789447,0.36619718309859156,"(0.2779999999999996, 0.0, 0.1411999999999999, 0.1473333333333334)","(-11.610656338681542, -13.22133726433738, -13.21641928654261, -13.057139791861665)"
neuron_150,STN,L,SNr,91.20019456041506,1.8701462635924533,0.29896907216494845,"(0.11000000000000001, 0.0, 0.0, 0.10000000000000009)","(-12.73502569966993, -15.501857447942808, -16.359195910655522, -15.196476976327107)"
neuron_151,STN,L,SNr,86.01125400263216,1.9002028364764385,0.3142857142857143,"(0.0, 0.138, 0.10600000000000076, 0.14900000000000002)","(-14.133774569109276, -14.250095333563346, -13.82424372308564, -12.173637038153274)"
neuron_152,STN,L,SNr,84.37814931427106,3.325633701690469,0.4666666666666667,"(0.23800000000000007, 0.2113333333333333, 0.15105263157894755, 0.1561999999999996)","(-12.59385098026861, -15.51651668800609, -13.834413898368858, -16.998799951850355)"
neuron_153,GPi,R,HFD,79.3904731432228,3.3196358867872653,0.48863636363636365,"(0.17600000000000005, 0.15500000000000003, 0.17300000000000018, 0.12360000000000007)","(-11.526276270567681, -12.639934949019406, -12.410516286362508, -11.407609518994118)"
neuron_154,GPi,L,HFD,114.60165870821814,2.3303014037601746,0.375,"(0.15942857142857145, 0.17800000000000024, 0.17811111111111108, 0.17681818181818187)","(-11.755005518764573, -14.627012122251667, -12.800124697179706, -12.064252818012013)"
neuron_155,GPi,R,HFD,112.90162633875445,5.0534065183947146,0.32608695652173914,"(0.28748148148148145, 0.4807692307692307, 0.2767857142857143, 0.19672000000000003)","(-11.230001723244191, -7.373944553466259, -10.792562105825244, -13.754970575633)"
neuron_156,GPi,R,HFD,111.42154671434957,3.603251234355607,0.375,"(0.128, 0.1620000000000008, 0.14299999999999968, 0.11666666666666654)","(-11.242137198708114, -11.393426276136871, -12.744372753329618, -12.667992263630204)"
neuron_157,GPi,R,HFD,91.87847897525316,4.430637967135895,0.4108527131782946,"(0.3368571428571431, 0.19800000000000004, 0.1727999999999998, 0.14400000000000002)","(-10.469476181816404, -13.777193464960092, -13.493664876440413, -15.856066377258177)"
neuron_158,GPi,R,HFD,136.6746844175943,2.1757817850978864,0.27586206896551724,"(0.21040000000000014, 0.10200000000000009, 0.22866666666666657, 0.11600000000000055)","(-7.644063476561231, -14.224726172174103, -12.21253831410003, -15.258968871167028)"
neuron_159,STN,L,STN,58.49281139747779,4.488708719659646,0.4666666666666667,"(0.3151999999999999, 0.23711111111111124, 0.16272727272727297, 0.17709090909090863)","(-13.294079041028969, -15.108560241928512, -14.900767397361161, -16.115661913414915)"
neuron_160,STN,R,STN,71.470881286075,3.646485243063557,0.4583333333333333,"(0.19466666666666654, 0.24150000000000021, 0.14883333333333323, 0.17129032258064478)","(-12.863865342355629, -13.097351526413048, -12.689569973622586, -12.432860803841796)"
neuron_161,STN,R,STN,91.54760475447233,4.19612443721233,0.4230769230769231,"(0.2752000000000001, 0.40760000000000024, 0.15400000000000014, 0.1436)","(-8.895671755342022, -11.274396073759146, -12.17076951936647, -16.217490808222074)"
neuron_162,STN,R,SNr,92.71234116848265,1.9458040215526493,0.25510204081632654,"(0.14200000000000124, 0.1720000000000006, 0.11800000000000033, 0.11733333333333344)","(-13.871251988561571, -15.113614090749621, -15.284544849864359, -13.475704086509342)"
neuron_163,STN,R,SNr,87.31178963713424,2.2212836958573945,0.3,"(0.1140000000000001, 0.18999999999999995, 0.19866666666666669, 0.1422000000000001)","(-14.143300732599972, -14.773427911530334, -13.95423144947216, -10.860398824141871)"
neuron_164,GPi,R,HFD,70.4774205041418,4.610715526826231,0.5232558139534884,"(0.26285714285714307, 0.17633333333333315, 0.1769999999999999, 0.1594285714285714)","(-11.18257952290241, -12.942992983558558, -14.152272638383984, -14.36074083762092)"
neuron_165,GPi,R,HFD,50.74955761076424,4.137726694784783,0.4980392156862745,"(0.20633333333333317, 0.1549999999999998, 0.14561904761904773, 0.137125)","(-12.093292630739354, -14.026569061592697, -14.051966990794334, -15.178468960964235)"
neuron_166,GPi,R,HFD,63.47197333299916,4.14376176503312,0.4536082474226804,"(0.19820000000000004, 0.20075000000000004, 0.1595454545454544, 0.17288888888888884)","(-11.968272934314585, -13.44409707484656, -13.48155294897605, -13.806891865402031)"
neuron_167,STN,L,SNr,75.3619319351053,2.2651534522995607,0.423728813559322,"(0.16600000000000037, 0.19599999999999973, 0.11199999999999988, 0.13127272727272718)","(-14.961401229540876, -14.289085249165367, -14.259200284055405, -12.114695016519955)"
neuron_168,GPi,R,BOR,97.76473850392222,2.266936293590368,0.5604395604395604,"(0.17666666666666683, 0.15466666666666593, 0.15682352941176453, 0.15985714285714284)","(-16.464970151173308, -16.767242598440866, -10.846534452049877, -17.30673299943244)"
neuron_169,STN,R,STN,60.65001813247965,3.4209222573075246,0.48360655737704916,"(0.22538461538461535, 0.23133333333333317, 0.1808799999999999, 0.1745600000000001)","(-11.37191127981777, -13.220022467648034, -12.537946457675194, -14.26280618663229)"
neuron_170,STN,R,STN,42.44681564995638,3.7606147739049227,0.6436781609195402,"(0.27133333333333326, 0.20079999999999956, 0.1542500000000002, 0.16225)","(-13.797888689104227, -14.065996762178736, -7.481327126280003, -14.34076169706351)"
neuron_171,STN,L,STN,113.52328344265958,3.849432361318999,0.3770491803278688,"(0.28272727272727277, 0.18833333333333327, 0.20590909090909085, 0.1415000000000001)","(-12.53735315168323, -15.447718254777214, -9.960564867142786, -16.299884161411203)"
neuron_172,STN,L,STN,36.20983446932814,2.6474796139320973,0.4425531914893617,"(0.0, 0.0, 0.0, 0.12366666666666648)","(-14.303143124655744, -14.729274139426714, -13.1466788869448, -10.508819440081913)"
neuron_173,STN,L,STN,71.40059457689368,3.1847470756153657,0.504950495049505,"(0.10200000000000031, 0.0, 0.1323636363636362, 0.1316666666666667)","(-13.644765327964235, -13.624208501003917, -13.385837680461687, -12.013674920072337)"
neuron_174,STN,R,SNr,80.93476002114511,2.4069074178252685,0.5,"(0.12199999999999989, 0.0, 0.11999999999999922, 0.14499999999999957)","(-13.616129572103784, -15.299780081909756, -16.558467906917823, -16.000592604529423)"
neuron_175,STN,L,STN,32.6322046975197,2.053676951964161,0.444253859348199,"(0.1980000000000004, 0.0, 0.1519999999999997, 0.11600000000000055)","(-13.922361739670837, -14.829122819475128, -12.79210013730176, -12.195606110103345)"
neuron_176,STN,L,SNr,139.07050715674148,2.3818971865542244,0.3620689655172414,"(0.278, 0.0, 0.13, 0.11733333333333322)","(-12.474256057041037, -15.906179232850493, -19.036334246814498, -17.028684755400093)"
neuron_177,STN,L,STN,34.76271896549772,3.3886012722279046,0.5414634146341464,"(0.12600000000000017, 0.13466666666666782, 0.1569, 0.1480000000000001)","(-14.710477739537879, -13.294856763493188, -13.282848930341268, -12.46417492078262)"
neuron_178,STN,R,STN,96.11392190936073,3.4366733169923016,0.5833333333333334,"(0.11599999999999999, 0.20100000000000007, 0.21399999999999997, 0.12499999999999983)","(-13.986514052922548, -6.886090583640392, -13.226454140821595, -14.556925096829858)"
neuron_179,STN,L,STN,56.00162618152252,3.2493937184340274,0.48031496062992124,"(0.182, 0.0, 0.15400000000000022, 0.11466666666666638)","(-11.479973622501003, -12.950190252190056, -13.534240855795245, -12.706858498581061)"
neuron_180,STN,L,STN,37.763172552077535,2.608703599898823,0.5502183406113537,"(0.0, 0.15200000000000014, 0.16000000000000023, 0.15180000000000007)","(-14.179900898657763, -13.87201196587576, -13.634270399207221, -11.33447066042821)"
neuron_181,STN,R,STN,53.449783385120014,2.99397111356625,0.48214285714285715,"(0.16399999999999987, 0.3500000000000014, 0.15266666666666673, 0.15928571428571434)","(-12.669888298691962, -14.205064913231082, -11.347722935332172, -13.718009088782539)"
neuron_182,STN,L,STN,59.175306846532855,5.097414035024214,0.4666666666666667,"(0.25709090909090904, 0.14466666666666686, 0.15279999999999994, 0.1795384615384616)","(-11.785782923247512, -13.348679130051087, -13.324723438439694, -12.139260014393455)"
neuron_183,STN,R,STN,48.307283639970635,3.3452268306381376,0.5572289156626506,"(0.18999999999999975, 0.17700000000000005, 0.23343478260869577, 0.15390476190476207)","(-14.693688292279631, -14.741414921884576, -5.316213347975035, -14.772654174257573)"
neuron_184,STN,L,STN,43.14561645553744,2.8488176273374815,0.4155495978552279,"(0.17466666666666672, 0.12999999999999967, 0.11960000000000033, 0.12440000000000015)","(-13.715079447118033, -13.660471132276141, -13.976985158260288, -12.78509480149896)"
neuron_185,STN,L,STN,31.95254402430113,4.216391371121964,0.6010362694300518,"(0.15399999999999997, 0.24399999999999977, 0.14800000000000008, 0.18700000000000006)","(-12.176250359291775, -13.138749484396444, -13.616480746857816, -14.226737648541686)"
neuron_186,STN,L,STN,42.03426671781102,2.8936594060855807,0.48663101604278075,"(0.1060000000000001, 0.2306666666666668, 0.12199999999999996, 0.15999999999999984)","(-14.044542533956342, -11.851588475708946, -12.78094338438857, -12.951592312301694)"
neuron_187,STN,R,STN,66.22343552031766,3.1444184612983674,0.5263157894736842,"(0.0, 0.14500000000000002, 0.12433333333333337, 0.12599999999999992)","(-13.055122413438255, -10.427694868921238, -13.011335457207746, -13.553101970420961)"
neuron_188,STN,L,STN,50.23373104498233,2.9805491086140536,0.5686274509803921,"(0.1100000000000001, 0.4540000000000002, 0.11300000000000043, 0.14233333333333353)","(-14.689607439377221, -10.174878042860996, -13.576844119788836, -13.058209998422498)"
neuron_189,STN,R,STN,60.60061499141408,3.004449865531256,0.3888888888888889,"(0.0, 0.0, 0.14766666666666672, 0.14200000000000035)","(-13.68755742475948, -15.229277949249163, -11.089786527715548, -13.40677993290643)"
neuron_190,STN,R,STN,41.02964880574415,3.815272858215288,0.52,"(0.1060000000000001, 0.0, 0.1375000000000003, 0.134166666666667)","(-11.639747257977662, -14.739559423530938, -13.596108225021757, -13.038806171474246)"
neuron_191,STN,L,STN,96.3482100111708,2.95432722739462,0.39759036144578314,"(0.22885714285714293, 0.18866666666666698, 0.1864666666666666, 0.16305882352941184)","(-13.594251643777536, -15.959531557540046, -5.438755967265122, -14.643718687656639)"
neuron_192,STN,L,STN,36.56091520226442,4.482660755278637,0.5818181818181818,"(0.25525000000000003, 0.20133333333333323, 0.16784615384615384, 0.14181818181818182)","(-9.354918422287023, -12.317802581177862, -11.876761002805756, -12.572239644077799)"
neuron_193,STN,L,STN,70.77309998648971,3.6095627179825143,0.5747126436781609,"(0.0, 0.0, 0.13857142857142848, 0.16800000000000015)","(-13.077040445805048, -16.11382838470226, -10.63133739368055, -15.426410016259746)"
neuron_194,STN,R,SNr,88.61099390080172,2.239381534900603,0.3473684210526316,"(0.0, 0.0, 0.0, 0.12333333333333334)","(-13.66264172320074, -14.152048004511144, -14.513301931454158, -13.29720053819451)"
neuron_195,STN,L,STN,72.76677144312752,5.161348341579664,0.5652173913043478,"(0.393111111111111, 0.34259999999999996, 0.18199999999999997, 0.16663157894736846)","(-9.210692578924483, -12.31604394929243, -15.027671299411583, -16.57729793246291)"
neuron_196,STN,R,SNr,89.48780009158108,2.3849676116042615,0.37640449438202245,"(0.0, 0.0, 0.11400000000000077, 0.10799999999999994)","(-14.476288303348998, -13.853263502490528, -14.259601260409212, -11.683554715250423)"
neuron_197,STN,L,SNr,85.93604180924532,2.6708592495180903,0.3950617283950617,"(0.25, 0.21900000000000008, 0.14285714285714285, 0.1294285714285714)","(-13.715771518453604, -14.94108283308218, -13.943704980967535, -13.707931691513762)"
neuron_198,STN,L,STN,43.96296907587738,2.9926111336974337,0.5643564356435643,"(0.17199999999999993, 0.22599999999999998, 0.13933333333333323, 0.12040000000000009)","(-14.494947153806708, -15.062533162230093, -13.580877024976408, -13.685327893008115)"
neuron_199,GPi,L,HFD,92.96784211091688,2.5429857274709895,0.3977272727272727,"(0.15900000000000014, 0.0, 0.13366666666666668, 0.13307692307692306)","(-13.02528713444801, -14.296564107824805, -11.63204300106746, -13.129305963640709)"
neuron_200,GPi,L,HFD,89.94741223528456,3.1902396723840307,0.4375,"(0.24228571428571458, 0.18850000000000044, 0.1451111111111111, 0.13440000000000013)","(-9.733838709382978, -13.787657448321692, -12.423131998987373, -13.867475823033965)"
neuron_201,GPi,L,HFD,114.55579588240006,2.9005781820634,0.417910447761194,"(0.19200000000000017, 0.18400000000000016, 0.14033333333333323, 0.16454545454545458)","(-12.900379122392353, -14.378378915576693, -10.042151991744046, -12.05191768161622)"
neuron_202,GPi,L,HFD,82.15673734441874,3.1753402972935847,0.4942528735632184,"(0.1459999999999999, 0.0, 0.14114285714285738, 0.394)","(-12.50326796566048, -13.810788315526645, -10.561138810141241, -13.088035331663924)"
neuron_203,GPi,L,HFD,112.8189822414565,2.2717503913209063,0.3142857142857143,"(0.1776000000000002, 0.1991428571428572, 0.16094117647058823, 0.1647777777777778)","(-11.973502816576149, -12.838620774989689, -12.968141714702014, -13.044875433572745)"
neuron_204,GPi,L,BOR,93.5042856130906,3.081630635970709,0.46153846153846156,"(0.2070000000000003, 0.18700000000000017, 0.139, 0.17580000000000007)","(-12.965699526317493, -12.589389116680572, -13.357841450150303, -13.56491401076526)"
neuron_205,STN,R,STN,36.60920194008087,5.492408182759032,0.6066176470588235,"(0.1946666666666664, 0.14000000000000012, 0.15100000000000002, 0.14333333333333323)","(-13.48363015026613, -13.162240111063817, -11.755872602491861, -12.457610943578095)"
neuron_206,STN,R,STN,34.32145217877663,4.87662250952134,0.5186246418338109,"(0.2284, 0.16300000000000003, 0.1705000000000001, 0.1660000000000001)","(-11.124241007819318, -14.037066812719896, -13.703713461181657, -11.718003963142747)"
neuron_207,STN,R,STN,60.177078452166626,3.992381975504253,0.4801980198019802,"(0.21359999999999996, 0.1929999999999998, 0.14119999999999985, 0.15771428571428572)","(-8.607275454873172, -11.267295739317325, -13.30582982084585, -12.129785946439162)"
neuron_208,GPi,R,HFD,98.02229000019183,3.6760183308803187,0.3880597014925373,"(0.2568571428571433, 0.259777777777778, 0.1547058823529413, 0.1538333333333332)","(-12.048789472296138, -12.422341262509793, -13.492291246201962, -13.279668277606849)"
neuron_209,GPi,R,HFD,97.20617225205628,2.0138085102704357,0.35106382978723405,"(0.18599999999999983, 0.22466666666666693, 0.11749999999999983, 0.10599999999999987)","(-10.523099373339996, -10.50078973081572, -12.056829233010252, -12.98334023190961)"
neuron_210,GPi,R,BOR,86.88147966740136,2.663758224800101,0.47368421052631576,"(0.13933333333333317, 0.18600000000000083, 0.17800000000000038, 0.1284)","(-12.796168131295113, -13.468603588330293, -13.329114330801286, -12.660875934800718)"
neuron_211,GPi,R,BOR,49.53998584571833,5.045878060393963,0.5071942446043165,"(0.23400000000000004, 0.1686666666666666, 0.1476666666666666, 0.1612)","(-11.241864477410369, -15.635248366136782, -13.753178492571456, -15.78459826502125)"
neuron_212,STN,R,SNr,75.24242546171489,2.248563477162646,0.2948717948717949,"(0.22500000000000003, 0.19399999999999995, 0.12199999999999966, 0.1163999999999999)","(-11.623713920044047, -14.391419517320493, -14.618391984738771, -12.477072684390269)"
neuron_213,STN,R,STN,51.062484876319154,3.916790256655362,0.5833333333333334,"(0.16033333333333274, 0.1150000000000001, 0.13933333333333334, 0.18700000000000055)","(-12.725837253925647, -14.384612397561208, -14.464825626135166, -13.5105224899517)"
neuron_214,STN,R,SNr,96.3031997514756,1.5778182157425462,0.28125,"(0.10200000000000001, 0.0, 0.12266666666666648, 0.1235)","(-14.202809587986373, -16.09350032289102, -11.474452536262994, -14.871888784363932)"
neuron_215,STN,R,SNr,94.04976019184652,2.0344091534336552,0.31088082901554404,"(0.0, 0.0, 0.0, 0.0)","(-13.01304056218579, -14.60230632261382, -14.19391394678927, -12.766892701778707)"
neuron_216,STN,R,STN,42.318508204330136,5.250984183097189,0.623574144486692,"(0.168, 0.13600000000000012, 0.12418181818181831, 0.13044444444444464)","(-11.755145565293223, -11.25150653563554, -11.785472495106255, -8.908011591033286)"
neuron_217,STN,R,SNr,97.19111667187988,2.0428547681127784,0.3626373626373626,"(0.18200000000000038, 0.20600000000000052, 0.13600000000000018, 0.1393333333333334)","(-14.569961878816253, -14.533369911069931, -14.87021351654853, -13.186196538281214)"
neuron_218,GPi,L,HFD,78.1649550085007,3.3869899947230593,0.3707865168539326,"(0.21080000000000024, 0.16759999999999967, 0.15657142857142872, 0.14309090909090927)","(-11.539306919872764, -12.822717649074262, -14.398255401553099, -13.755298842341245)"
neuron_219,GPi,L,HFD,86.06194690265487,3.3072085489275596,0.4090909090909091,"(0.0, 0.0, 0.1104999999999996, 0.13999999999999968)","(-13.0178694637952, -15.958913416599277, -15.066644530824663, -14.755345140831826)"
neuron_220,GPi,R,HFD,116.92826293058043,1.5645962283610277,0.2619047619047619,"(0.0, 0.0, 0.15800000000000003, 0.17599999999999927)","(-14.003224987493716, -15.928009109496239, -13.816235369666792, -12.159773224646809)"
neuron_221,GPi,L,HFD,135.97188116905002,2.8381755204527033,0.26666666666666666,"(0.19700000000000006, 0.0, 0.13199999999999967, 0.14500000000000046)","(-11.78492735221971, -14.801885101367295, -16.23146213277469, -15.19058723550367)"
neuron_222,GPi,R,BOR,45.526883020084206,3.260826600615292,0.5631578947368421,"(0.0, 0.0, 0.14763636363636348, 0.17199999999999988)","(-16.244997690610973, -16.251748093429946, -9.360247364322653, -10.150384996538083)"
neuron_223,STN,L,SNr,105.70147341447789,2.3140555919878913,0.23809523809523808,"(0.13533333333333322, 0.13199999999999967, 0.13439999999999994, 0.14199999999999985)","(-13.340946872016929, -16.01226378569776, -16.425127256273864, -13.206148572156035)"
neuron_224,STN,L,SNr,100.09761760282827,2.5578594136069364,0.25882352941176473,"(0.21699999999999972, 0.14350000000000063, 0.13215384615384596, 0.1414999999999996)","(-12.37439295493944, -14.267264900894157, -15.676134784513852, -15.892709028338132)"
neuron_225,STN,R,STN,71.79202479470877,2.991857820086274,0.6083916083916084,"(0.2413333333333333, 0.0, 0.11349999999999993, 0.10899999999999992)","(-12.023177040933625, -16.161023591023714, -14.34179298099248, -13.642688566453618)"
neuron_226,STN,R,STN,70.18356951715771,4.037082681313837,0.5957446808510638,"(0.227142857142857, 0.18400000000000005, 0.14625000000000005, 0.12563636363636355)","(-11.729417787158809, -15.61146629646755, -17.081290076657268, -17.96701045841252)"
neuron_227,STN,R,STN,76.24891055278974,3.4669847780991994,0.5474452554744526,"(0.15900000000000014, 0.0, 0.10399999999999998, 0.12549999999999994)","(-13.028463305771673, -14.842023407267718, -14.186977312351946, -14.892940803509516)"
neuron_228,STN,L,STN,30.0128399301953,3.4936984899865724,0.5967976710334789,"(0.19100000000000023, 0.13500000000000068, 0.15177777777777784, 0.1502)","(-12.33631104288975, -14.516670057310995, -12.8917838034808, -10.90394471228625)"
neuron_229,STN,L,STN,77.72643122624044,3.8608443501267846,0.45081967213114754,"(0.17400000000000015, 0.16949999999999976, 0.14563636363636362, 0.1526153846153844)","(-12.75389082792435, -12.56015198468647, -11.511118876136104, -12.645028051534853)"
neuron_230,STN,R,STN,73.52112131051733,3.931730990672865,0.3893129770992366,"(0.22842857142857126, 0.19371428571428592, 0.1547777777777778, 0.171304347826087)","(-10.915896187874644, -13.941467172409428, -14.91660773976188, -14.947467583303762)"
neuron_231,GPi,R,HFD,77.68936467853665,2.8860765515769518,0.5294117647058824,"(0.0, 0.13199999999999967, 0.24000000000000044, 0.15636363636363632)","(-14.164163471103603, -15.474674149524699, -13.541223270594662, -12.053985042589767)"
neuron_232,GPi,L,HFD,112.11906373196696,2.1282885879418214,0.36607142857142855,"(0.0, 0.0, 0.16150000000000014, 0.1285)","(-13.36115301893043, -14.325316226597092, -13.20177673694004, -13.71821056166793)"
neuron_233,GPi,L,HFD,110.90870182505104,2.505925504914054,0.3627450980392157,"(0.22300000000000003, 0.0, 0.12100000000000044, 0.1433333333333332)","(-11.424757605570107, -14.800311639048367, -14.838716099332856, -15.040974553351184)"
neuron_234,GPi,L,HFD,110.86885906743073,3.381787402316358,0.34375,"(0.19488888888888842, 0.13466666666666605, 0.14566666666666672, 0.1398333333333338)","(-11.64753487581196, -14.991595327371797, -16.505551208596742, -16.88684063092858)"
neuron_235,GPi,L,HFD,86.96978120589101,2.0272397510588265,0.40559440559440557,"(0.22266666666666657, 0.16199999999999992, 0.14545454545454575, 0.13428571428571437)","(-13.160938365922688, -14.066467443384559, -13.65533860138343, -12.237027033024514)"
neuron_236,STN,L,STN,61.44135841257872,3.202125994182929,0.425,"(0.17749999999999994, 0.1559999999999997, 0.12133333333333342, 0.12800000000000017)","(-11.722696737473221, -13.367493653372053, -13.292233715219187, -13.381200425546096)"
