file_key,target,hemisphere,neuron,firing_rate,burst_index,cv,burst_durations,spike_power,lfp_theta_power,lfp_alpha_power,lfp_lowbeta_power,lfp_highbeta_power
neuron_081,GPi,L,BOR,67.40843131903988,3.0773931559170817,0.4233128834355828,"(0.18000000000000016, 0.146, 0.17600000000000016, 0.11942857142857173)","(-12.434239766758415, -14.591489874140642, -11.595017896114342, -14.29116984763165)",10.395089120938065,12.32687105294283,9.293601696100788,6.175080077332654
neuron_082,GPi,R,BOR,57.254056487782925,4.634263699355958,0.6412213740458015,"(0.23114285714285707, 0.19999999999999982, 0.1793846153846156, 0.1844999999999998)","(-10.74937951310253, -14.105452171204156, -13.747619367342045, -13.162249622583397)",-4.4305876211696065,-1.8610388331635535,6.761366527931106,4.724348566398737
neuron_083,STN,L,SNr,117.05811502559472,1.6142794635668756,0.2871287128712871,"(0.17600000000000016, 0.12199999999999989, 0.14119999999999963, 0.16799999999999987)","(-13.103083738109401, -14.544145789425196, -14.612668745874371, -13.821645076527727)",-4.016286655354225,-3.2706047476809226,2.7399829961837563,0.7385779882498978
neuron_084,STN,R,SNr,129.17810431131926,1.648705937100962,0.2631578947368421,"(0.0, 0.0, 0.11299999999999955, 0.1250000000000001)","(-12.672110499034373, -15.2898533499554, -15.76611781330988, -15.29794673586952)",11.071916100005293,10.078651647164262,13.464497172164556,19.014844704122865
neuron_085,GPi,L,HFD,53.7572534434928,2.91962039109734,0.4127906976744186,"(0.17800000000000082, 0.0, 0.1160000000000001, 0.15100000000000025)","(-13.606372974242884, -13.579807400466194, -13.865125866627208, -11.43090407680494)",-0.04354954822471669,-3.5261661843634657,-0.0773390295357807,2.2264859057706277
neuron_086,GPi,L,HFD,89.14433464953599,3.4860319452481847,0.4020618556701031,"(0.18300000000000047, 0.15700000000000003, 0.12630769230769223, 0.1389999999999999)","(-12.354035435507768, -14.431355955075071, -13.912095588330304, -13.55469509503919)",1.5757683157372493,1.0292095547479434,1.851866841799514,3.583808416597508
neuron_087,GPi,L,HFD,104.80562888125037,2.0571325022394804,0.3269230769230769,"(0.0, 0.0, 0.12299999999999994, 0.13466666666666657)","(-13.117336403577916, -14.67689501756993, -13.869832455001523, -14.402303408050862)",-0.6242777863217485,-1.8956800527192819,1.8385260357780573,5.998292485120498
neuron_088,GPi,L,HFD,96.03419033387948,2.0063187047677498,0.3076923076923077,"(0.17000000000000004, 0.0, 0.15127272727272706, 0.1588)","(-13.525339306576642, -15.123472039975184, -12.632627362107318, -13.208260862316003)",3.6102925822887,3.3059643442025854,7.285845818396956,8.364609190159708
neuron_089,GPi,L,HFD,68.98226978788838,2.048862628625082,0.4218289085545723,"(0.3328000000000001, 0.1309999999999999, 0.10899999999999999, 0.1039999999999992)","(-11.47700281593519, -14.193088489496368, -14.758350763986133, -14.422092763379696)",6.126552636124717,3.68185382067681,2.9705520198623327,-0.3242856011297471
neuron_090,GPi,L,HFD,66.57494546827913,4.003599570373972,0.45038167938931295,"(0.0, 0.0, 0.13200000000000042, 0.18800000000000017)","(-11.68517558132689, -14.020168581382883, -14.094597568763573, -13.925391014282422)",4.361259307112181,3.548340400639411,3.451537291033195,6.634509111743244
neuron_091,STN,L,SNr,90.49925985735435,2.085876148082747,0.3225806451612903,"(0.0, 0.0, 0.0, 0.0)","(-14.30783752968565, -15.897294622874462, -14.803660110301669, -13.858135204879332)",7.467971580522534,15.85965032718179,12.978790849726941,5.762070328177989
neuron_092,STN,L,SNr,58.971252517310276,2.5662752036030194,0.42011834319526625,"(0.0, 0.17799999999999994, 0.10600000000000165, 0.14100000000000013)","(-15.172489710593362, -14.044818993076262, -14.100019176896714, -13.095535561909005)",10.849368222814249,20.461234589016467,18.4486655533114,9.0249168079184
neuron_093,STN,R,SNr,126.23865750408142,1.3732654736728944,0.21649484536082475,"(0.0, 0.0, 0.0, 0.0)","(-12.155781682248389, -15.22705982097544, -16.162198198521864, -16.881907925875844)",7.318290465550792,9.629293237938368,14.915554428058343,11.83919765001406
neuron_094,STN,L,SNr,79.3594808126411,2.7450089106283606,0.3983739837398374,"(0.26333333333333325, 0.3596666666666666, 0.17295238095238094, 0.18166666666666664)","(-12.94514716543549, -14.198359666359384, -13.143279645529073, -13.305926071603785)",-1.5107315310861413,6.587025494075853,12.992755117579406,11.364757100356698
neuron_095,STN,L,SNr,91.55002689871925,2.2609674591213422,0.3709677419354839,"(0.1599999999999997, 0.16399999999999998, 0.15657142857142858, 0.13983333333333334)","(-13.188755253057147, -16.246529236388493, -13.885983880088762, -12.653788543821026)",1.7578062634021796,4.87543127468943,12.363181734981186,3.690441058058857
neuron_096,GPi,R,BOR,87.67790644289141,6.011888131469266,0.5657894736842105,"(0.28690909090909106, 0.2670666666666664, 0.16162790697674448, 0.18054054054054072)","(-10.40382147369105, -12.117217732850591, -12.941276938725355, -14.598664327107008)",-3.0743429448690818,-2.221316209518712,0.505507319024877,0.16521945561279894
neuron_097,STN,R,SNr,61.59493754450162,1.724454034630087,0.3,"(0.0, 0.0, 0.10599999999999987, 0.16000000000000014)","(-15.372037198447428, -15.625700873228762, -13.993207477878114, -13.517031436475321)",5.32467279743687,3.0405051001069823,4.520716944781411,5.53112391506861
neuron_098,STN,L,SNr,109.23428435779887,2.0066598380998646,0.28,"(0.18299999999999997, 0.27000000000000046, 0.1795, 0.14859999999999982)","(-12.56023228962852, -13.000612734910383, -15.090094639077364, -12.878697822145417)",11.753474696438902,10.718202278207453,15.023090138163875,11.038911408220075
neuron_099,STN,L,SNr,108.80465302847976,2.026103085852863,0.28,"(0.16200000000000023, 0.25300000000000056, 0.16320000000000018, 0.16060000000000013)","(-12.86893511723507, -13.481797050167003, -13.02647989500118, -13.872450478400896)",10.781731241728528,10.01197610073042,14.294896762825012,10.623228896893067
neuron_100,GPi,L,BOR,36.802978584782736,2.1979259509654514,0.45483870967741935,"(0.0, 0.1379999999999999, 0.13513043478260864, 0.14719999999999955)","(-15.960933275660912, -14.963777958742332, -12.72552192892633, -12.738048831596277)",-0.022408983578276746,-2.0364109070723315,1.8209443605693785,12.125223103110512
neuron_101,GPi,L,HFD,100.74761065286222,2.885773950979473,0.42424242424242425,"(0.18399999999999994, 0.0, 0.17533333333333356, 0.14771428571428594)","(-12.132443876315183, -16.008807522160275, -14.948330010538967, -15.441120230316141)",-0.625279081484494,0.14097288875439604,2.85155157220328,1.027259691365664
neuron_102,GPi,L,HFD,132.19345251708532,1.8153718249728872,0.27058823529411763,"(0.20984615384615443, 0.21433333333333385, 0.12881250000000027, 0.14810526315789446)","(-12.837302976648616, -14.4913496793453, -15.489863803245939, -13.759393642578994)",-3.5226397751957252,-3.9375280211034185,0.22966294038254942,15.322619389718051
neuron_103,GPi,L,BOR,45.570702181288546,4.300763213151664,0.5347432024169184,"(0.21657894736842045, 0.19504347826087007, 0.15468571428571423, 0.15045569620253196)","(-12.6568791818804, -13.528443821412798, -14.606831498033927, -14.245047616980193)",18.26346235512399,15.811145745695491,17.05843769744161,25.006312063185344
neuron_104,STN,R,SNr,90.2081727062452,1.9654972439620284,0.28225806451612906,"(0.1960000000000015, 0.0, 0.11879999999999988, 0.13733333333333345)","(-14.214875840684195, -16.22583807612279, -14.159839884406303, -11.878469224918124)",5.505649170599554,11.272684801686477,25.67053232303504,14.852543438065345
neuron_105,STN,R,SNr,89.97162103400137,2.0115629807494755,0.28225806451612906,"(0.15399999999999991, 0.0, 0.11300000000000028, 0.15639999999999996)","(-14.73022386068251, -15.945955455595778, -14.104568511145573, -12.382686164631064)",4.8234852951511265,10.245538082152791,24.938745685424077,14.778401717477491
neuron_106,GPi,L,BOR,35.65890702343797,13.09642376212021,0.5755813953488372,"(0.29953846153846153, 0.41258823529411764, 0.24628571428571425, 0.20525925925925922)","(-12.585761186104714, -8.363214874013224, -11.93834473599279, -12.998454171346287)",9.2432211819629,7.879499122155879,10.002025048022517,9.907179801601494
neuron_107,GPi,R,BOR,71.86766402737439,3.6977099668492945,0.4838709677419355,"(0.18100000000000052, 0.19755555555555582, 0.16045833333333334, 0.14697872340425533)","(-13.266158744612422, -15.774963299117136, -13.689658141592462, -15.626255878840672)",11.785728272065823,3.358389407635276,5.481713130500444,6.854470891123222
neuron_108,GPi,R,BOR,66.3084746019597,6.812624905434086,0.5853658536585366,"(0.23856, 0.325769230769231, 0.20033962264150945, 0.16190243902439072)","(-9.650989686006758, -9.223639553744551, -10.522074164514418, -11.872218116462083)",3.1067308763237182,2.3032545098810964,6.700542228178426,6.634443368510179
