Filename ,FiringRate_Hz ,ISI_Mean_s ,CV_ISI ,BurstIndex 
neuron_088.smr,94.16715449651164,0.010616137667304015,0.5504002271916024,0.5487571701720841
neuron_077.smr,83.60133762140195,0.011905227817745804,0.3413172599812998,0.3117505995203837
neuron_063.smr,75.41666666666669,0.01317562326869806,0.7915452997969724,0.5041551246537396
neuron_062.smr,10.962765749187582,0.08888144144144143,1.5306495251500742,0.06306306306306306
neuron_076.smr,88.40000000000002,0.01102095238095238,0.45860677882991585,0.5487528344671202
neuron_089.smr,61.820620206107954,0.016153142857142855,0.4885854298530919,0.2419047619047619
neuron_248.smr,129.04845593773538,0.007746612149532709,0.5391591823471471,0.7757009345794392
neuron_260.smr,59.72305309849602,0.01674139261744966,0.5297969051334321,0.20302013422818793
neuron_274.smr,66.36556065512058,0.014975116279069764,1.8015393872666812,0.7319461444308446
neuron_328.smr,77.40061920495364,0.012907076326002584,0.620013075739541,0.4243208279430789
neuron_314.smr,73.4818054121142,0.013546673448626652,0.9564832370920925,0.5178026449643948
neuron_300.smr,89.5000895000895,0.01117034649776453,0.8654820875298169,0.5603576751117735
neuron_116.smr,89.25000000000001,0.011059550561797752,0.8649498180312407,0.5786516853932584
neuron_102.smr,131.3296463523158,0.007613276785714285,0.4856963365465472,0.8243303571428572
neuron_114.smr,34.47747471651854,0.028681702127659567,1.164623157122977,0.06382978723404255
neuron_100.smr,29.11512979427665,0.0343349430523918,0.5123160808616569,0.04859529233105543
neuron_128.smr,42.61677186884753,0.023287556221889057,1.097701175339352,0.3523238380809595
neuron_316.smr,21.67222527507404,0.046177058823529404,0.8401594544888996,0.0
neuron_302.smr,37.30089328601515,0.026749620853080563,0.9118006547923372,0.26066350710900477
neuron_289.smr,59.93353311177704,0.016586102449888642,1.035931806006878,0.32293986636971045
neuron_262.smr,52.19804119982235,0.01906652446675031,0.8726342545098972,0.35257214554579674
neuron_276.smr,112.98847766996346,0.008825930018416205,1.116624162728193,0.787292817679558
neuron_060.smr,22.207896757955517,0.04476326956521738,1.7265335173014742,0.0052173913043478265
neuron_074.smr,84.45164275798243,0.011839999999999996,0.4613618391658869,0.43209876543209874
neuron_048.smr,22.6942264281296,0.04392011816838995,0.894469070485552,0.0014771048744460858
neuron_049.smr,39.5850260597293,0.025269674185463657,1.0711607961820133,0.17167919799498746
neuron_075.smr,53.00084801356822,0.01885454545454545,0.7762958524130563,0.32954545454545453
neuron_061.smr,5.019585510008142,0.18195302752293574,2.056435170225138,0.0
neuron_277.smr,27.513327979213877,0.03600745583038868,1.2364173673971732,0.4134275618374558
neuron_263.smr,77.37521481205742,0.012921735159817349,0.8332307756975496,0.5231572080887149
neuron_288.smr,111.58580597335205,0.008956077057793345,0.5146912661193058,0.6725043782837128
neuron_303.smr,94.59374116186925,0.010549040697674417,0.5426773729049615,0.5770348837209303
neuron_317.smr,19.95091872469294,0.04996883544303797,0.3182799266320592,0.043037974683544304
neuron_129.smr,103.00041200164802,0.009690553935860057,0.5456174100455133,0.6384839650145773
neuron_101.smr,97.07867414488462,0.010285636363636363,0.7861383159791757,0.625
neuron_115.smr,26.298456683361845,0.037943990980834265,0.6106561920382524,0.019165727170236752
neuron_139.smr,79.69916372004265,0.012536235294117647,0.9548485701071661,0.56
neuron_111.smr,12.310338864263155,0.07978592592592591,1.713953580913685,0.2796296296296296
neuron_105.smr,92.23809523809526,0.010838264462809916,0.502840448256312,0.5227272727272727
neuron_313.smr,34.88898772968584,0.02866797653958944,1.5663044107631945,0.33724340175953077
neuron_307.smr,46.82893390444706,0.021170298507462687,0.9747728985415893,0.31769722814498935
neuron_298.smr,44.68350672188887,0.022379420935412023,1.015717365957901,0.48329621380846327
neuron_267.smr,87.50029166763889,0.01141544207317073,1.0580846868330804,0.6421493902439024
neuron_273.smr,77.28096380821783,0.012908426395939086,0.7874358803604447,0.5228426395939086
neuron_059.smr,31.094527363184085,0.032096305732484065,1.3459048027151965,0.012738853503184714
neuron_065.smr,78.60125762012193,0.012620612244897958,0.6802745876702083,0.4744897959183674
neuron_071.smr,81.00092572486544,0.012339787985865722,0.5254272700040474,0.392226148409894
neuron_070.smr,113.88571428571431,0.008781204819277107,0.46621856385335675,0.7294176706827309
neuron_064.smr,81.13376604675226,0.01231486842105263,0.4738303862640672,0.3560855263157895
neuron_058.smr,23.03564196030782,0.04149436464088398,1.7032590248793549,0.20994475138121546
neuron_272.smr,91.8714718109365,0.01086713819368879,0.834480831272312,0.6267682263329706
neuron_266.smr,44.84735881090432,0.022269852440408626,0.981869622900546,0.3427922814982974
neuron_299.smr,85.84362344026906,0.011609398663697106,0.802172723532821,0.5434298440979956
neuron_306.smr,54.200722232936755,0.018407311827956987,0.6986793108719873,0.29185867895545314
neuron_312.smr,57.97227619337811,0.0172125854214123,0.9797938916446834,0.4328018223234624
neuron_104.smr,89.62527878300085,0.011123499142367066,0.5281952965448418,0.5077186963979416
neuron_110.smr,62.000000000000014,0.016130987432675045,0.665599131352588,0.2872531418312388
neuron_138.smr,98.21099684410683,0.01017631845841785,0.8149178393709319,0.6516227180527383
neuron_106.smr,24.819762720592607,0.0400014,3.2997770376862814,0.62
neuron_112.smr,11.592354841981715,0.08724571428571427,1.034187077032762,0.0
neuron_338.smr,63.25,0.015803746701846963,0.5291868704207242,0.262532981530343
neuron_304.smr,40.61124648193272,0.024631465753424658,0.9546990009422933,0.26575342465753427
neuron_310.smr,30.175173441649086,0.033066230936819166,0.7837338863451772,0.08932461873638345
neuron_258.smr,71.7451843820611,0.01392917735042735,1.1752758561063883,0.5555555555555556
neuron_270.smr,36.29739206662284,0.02761178378378378,0.7380671042397365,0.08648648648648649
neuron_264.smr,82.34503677425454,0.01213036231884058,1.0832507413330241,0.6407867494824017
neuron_099.smr,115.00076667177784,0.008694358230601884,0.4714639619734372,0.7331399564902102
neuron_072.smr,76.43880506763678,0.013071437699680511,0.5676633270785303,0.34824281150159747
neuron_066.smr,97.67116886384673,0.010235857307249713,0.6207222769245687,0.616800920598389
neuron_067.smr,85.16780223736318,0.011673098039215686,0.8431641246244092,0.5529411764705883
neuron_073.smr,64.73170731707319,0.015442714932126697,0.5731730261829181,0.22926093514328807
neuron_098.smr,115.67642460749667,0.00864076923076923,0.4706890056138059,0.7427884615384616
neuron_265.smr,40.24399618360306,0.024798649155722323,1.7718393359459836,0.4371482176360225
neuron_271.smr,39.868924085199346,0.02509788235294117,0.6182760752805141,0.2
neuron_259.smr,40.822158267507604,0.02448194805194805,1.2103030551040574,0.37662337662337664
neuron_311.smr,65.83975964703835,0.015192123430962342,1.1392646904656762,0.5010460251046025
neuron_305.smr,33.1866999004399,0.029960213414634146,0.9094460047767152,0.22560975609756098
neuron_339.smr,64.77191248862727,0.01544142857142857,0.48677789961799445,0.2841614906832298
neuron_113.smr,11.976440450616726,0.08282297872340424,0.6635390783764337,0.0
neuron_107.smr,18.590317128939258,0.05332583668005354,2.0267553634180278,0.14457831325301204
neuron_160.smr,55.18144850249239,0.018099455587392545,1.1317622698947731,0.46131805157593125
neuron_174.smr,47.36363636363637,0.02113461538461538,0.9381283681711063,0.05961538461538462
neuron_148.smr,22.968118453371044,0.04343814616755793,1.8652537343456457,0.4295900178253119
neuron_216.smr,37.52902424536962,0.026613718411552346,1.0634962351610153,0.3862815884476534
neuron_202.smr,60.259232086084616,0.0165260162601626,1.1620830942813203,0.5089430894308943
neuron_014.smr,48.37415640190666,0.02064782396088019,0.25283386592901225,0.012224938875305624
neuron_028.smr,110.44706912762916,0.009037080291970803,1.0995407279655844,0.7591240875912408
neuron_029.smr,47.06385495939119,0.021151030818278425,3.0938072833608135,0.4527098831030818
neuron_001.smr,13.520489687553777,0.07312122137404578,2.5574364860263974,0.015267175572519083
neuron_015.smr,136.41757611717415,0.00732684596577017,0.6229904787732936,0.8209046454767727
neuron_203.smr,116.59522108438517,0.008561669505962521,0.5931453803179167,0.7436115843270868
neuron_217.smr,77.475,0.012874435119431892,0.7084813757946496,0.4328599096191091
neuron_149.smr,84.11958622257588,0.011875822050290136,0.8736397824806382,0.6131528046421664
neuron_175.smr,24.344569288389515,0.04093711340206185,0.42345707229188767,0.0
neuron_161.smr,54.73781584468436,0.018261219512195122,1.9786160807957123,0.6371951219512195
neuron_188.smr,29.88407386112931,0.0333329596412556,0.7679537519364804,0.09865470852017937
neuron_177.smr,24.694413662367175,0.04040456621004566,0.9303225066227198,0.05707762557077625
neuron_163.smr,88.87611095138689,0.011071408450704224,0.5718937899143778,0.47183098591549294
neuron_349.smr,15.617689957894157,0.06394646017699114,0.5959182396387193,0.0
neuron_201.smr,57.1,0.017423684210526317,1.085670433347513,0.4789473684210526
neuron_215.smr,79.49837644160789,0.01255905882352941,0.5838180928959547,0.4023529411764706
neuron_229.smr,41.4116641846537,0.023392463414634145,1.1939262765094771,0.375609756097561
neuron_003.smr,18.319209330069732,0.05449098591549295,0.567036848584599,0.0035211267605633804
neuron_017.smr,44.059816949792946,0.022502485875706215,0.6634870479136811,0.12005649717514125
neuron_016.smr,30.380398210822158,0.032915889070146816,1.3917342697098471,0.21207177814029363
neuron_002.smr,35.22965795204825,0.028269141856392288,0.9204482197277145,0.014010507880910683
neuron_228.smr,19.670076476071205,0.05083979797979798,1.242766465081112,0.1414141414141414
neuron_214.smr,90.1,0.011087666666666666,0.3896002167235244,0.4777777777777778
neuron_200.smr,66.45662590795352,0.015055572519083968,1.1301184950009802,0.5236641221374045
neuron_348.smr,34.978165470327575,0.02837692307692307,0.7386295881780746,0.13846153846153847
